A.L.E: Arcade Learning Environment (version 0.10.1+6a7e0ae)
[Powered by Stella]
Épisode 805 terminé | Score : 1140.00 | Total steps : 77578
Épisode 806 terminé | Score : 260.00 | Total steps : 77632
Épisode 807 terminé | Score : 440.00 | Total steps : 77706
Épisode 808 terminé | Score : 940.00 | Total steps : 77905
Épisode 809 terminé | Score : 510.00 | Total steps : 77979
Épisode 810 terminé | Score : 150.00 | Total steps : 78021
Épisode 811 terminé | Score : 1140.00 | Total steps : 78156
Épisode 812 terminé | Score : 340.00 | Total steps : 78211
Épisode 813 terminé | Score : 340.00 | Total steps : 78295
Épisode 814 terminé | Score : 1140.00 | Total steps : 78436
Épisode 815 terminé | Score : 340.00 | Total steps : 78491
Épisode 816 terminé | Score : 510.00 | Total steps : 78582
Épisode 817 terminé | Score : 1140.00 | Total steps : 78719
Épisode 818 terminé | Score : 340.00 | Total steps : 78776
Épisode 819 terminé | Score : 240.00 | Total steps : 78842
Épisode 820 terminé | Score : 1140.00 | Total steps : 78977
Épisode 821 terminé | Score : 260.00 | Total steps : 79031
Épisode 822 terminé | Score : 530.00 | Total steps : 79099
Épisode 823 terminé | Score : 1140.00 | Total steps : 79234
Épisode 824 terminé | Score : 340.00 | Total steps : 79289
Épisode 825 terminé | Score : 370.00 | Total steps : 79429
Épisode 826 terminé | Score : 940.00 | Total steps : 79630
Épisode 827 terminé | Score : 510.00 | Total steps : 79704
Épisode 828 terminé | Score : 1670.00 | Total steps : 79769
Épisode 829 terminé | Score : 810.00 | Total steps : 79884
Épisode 830 terminé | Score : 440.00 | Total steps : 79945
Épisode 831 terminé | Score : 390.00 | Total steps : 80003
Épisode 832 terminé | Score : 1140.00 | Total steps : 80139
Épisode 833 terminé | Score : 340.00 | Total steps : 80196
Épisode 834 terminé | Score : 240.00 | Total steps : 80262
Épisode 835 terminé | Score : 1140.00 | Total steps : 80398
Épisode 836 terminé | Score : 260.00 | Total steps : 80452
Épisode 837 terminé | Score : 440.00 | Total steps : 80526
Épisode 838 terminé | Score : 940.00 | Total steps : 80725
Épisode 839 terminé | Score : 510.00 | Total steps : 80799
Épisode 840 terminé | Score : 1670.00 | Total steps : 80864
Épisode 841 terminé | Score : 1140.00 | Total steps : 81003
Épisode 842 terminé | Score : 340.00 | Total steps : 81060
Épisode 843 terminé | Score : 240.00 | Total steps : 81126
Épisode 844 terminé | Score : 810.00 | Total steps : 81239
Épisode 845 terminé | Score : 440.00 | Total steps : 81300
Épisode 846 terminé | Score : 960.00 | Total steps : 81407
Épisode 847 terminé | Score : 1140.00 | Total steps : 81548
Épisode 848 terminé | Score : 340.00 | Total steps : 81603
Épisode 849 terminé | Score : 270.00 | Total steps : 81706
Épisode 850 terminé | Score : 1140.00 | Total steps : 81846
Épisode 851 terminé | Score : 340.00 | Total steps : 81901
Épisode 852 terminé | Score : 340.00 | Total steps : 81985
Épisode 853 terminé | Score : 1140.00 | Total steps : 82122
Épisode 854 terminé | Score : 260.00 | Total steps : 82176
Épisode 855 terminé | Score : 420.00 | Total steps : 82247
Épisode 856 terminé | Score : 1140.00 | Total steps : 82383
Épisode 857 terminé | Score : 340.00 | Total steps : 82438
Épisode 858 terminé | Score : 360.00 | Total steps : 82537
Épisode 859 terminé | Score : 1140.00 | Total steps : 82676
Épisode 860 terminé | Score : 340.00 | Total steps : 82731
Épisode 861 terminé | Score : 650.00 | Total steps : 82824
Épisode 862 terminé | Score : 1140.00 | Total steps : 82966
Épisode 863 terminé | Score : 340.00 | Total steps : 83021
Épisode 864 terminé | Score : 340.00 | Total steps : 83105
Épisode 865 terminé | Score : 1140.00 | Total steps : 83244
Épisode 866 terminé | Score : 340.00 | Total steps : 83299
Épisode 867 terminé | Score : 680.00 | Total steps : 83418
Épisode 868 terminé | Score : 1140.00 | Total steps : 83553
Épisode 869 terminé | Score : 340.00 | Total steps : 83610
Épisode 870 terminé | Score : 240.00 | Total steps : 83675
Épisode 871 terminé | Score : 1140.00 | Total steps : 83814
Épisode 872 terminé | Score : 340.00 | Total steps : 83869
Épisode 873 terminé | Score : 550.00 | Total steps : 83978
Épisode 874 terminé | Score : 940.00 | Total steps : 84174
Épisode 875 terminé | Score : 510.00 | Total steps : 84248
Épisode 876 terminé | Score : 1060.00 | Total steps : 84368
Épisode 877 terminé | Score : 1140.00 | Total steps : 84510
Épisode 878 terminé | Score : 260.00 | Total steps : 84564
Épisode 879 terminé | Score : 420.00 | Total steps : 84635
Épisode 880 terminé | Score : 940.00 | Total steps : 84835
Épisode 881 terminé | Score : 510.00 | Total steps : 84909
Épisode 882 terminé | Score : 960.00 | Total steps : 85010
Épisode 883 terminé | Score : 940.00 | Total steps : 85211
Épisode 884 terminé | Score : 510.00 | Total steps : 85285
Épisode 885 terminé | Score : 940.00 | Total steps : 85393
Épisode 886 terminé | Score : 1140.00 | Total steps : 85532
Épisode 887 terminé | Score : 260.00 | Total steps : 85586
Épisode 888 terminé | Score : 490.00 | Total steps : 85658
Épisode 889 terminé | Score : 940.00 | Total steps : 85854
Épisode 890 terminé | Score : 510.00 | Total steps : 85928
Épisode 891 terminé | Score : 940.00 | Total steps : 86036
Épisode 892 terminé | Score : 940.00 | Total steps : 86232
Épisode 893 terminé | Score : 510.00 | Total steps : 86306
Épisode 894 terminé | Score : 1180.00 | Total steps : 86428
Épisode 895 terminé | Score : 1140.00 | Total steps : 86567
Épisode 896 terminé | Score : 340.00 | Total steps : 86622
Épisode 897 terminé | Score : 340.00 | Total steps : 86706
Épisode 898 terminé | Score : 1140.00 | Total steps : 86848
Épisode 899 terminé | Score : 340.00 | Total steps : 86903
Épisode 900 terminé | Score : 320.00 | Total steps : 86987
Épisode 901 terminé | Score : 940.00 | Total steps : 87184
Épisode 902 terminé | Score : 510.00 | Total steps : 87258
Épisode 903 terminé | Score : 1100.00 | Total steps : 87405
Épisode 904 terminé | Score : 1140.00 | Total steps : 87542
Épisode 905 terminé | Score : 340.00 | Total steps : 87597
Épisode 906 terminé | Score : 240.00 | Total steps : 87683
Épisode 907 terminé | Score : 1140.00 | Total steps : 87820
Épisode 908 terminé | Score : 340.00 | Total steps : 87875
Épisode 909 terminé | Score : 340.00 | Total steps : 87959
Épisode 910 terminé | Score : 1140.00 | Total steps : 88096
Épisode 911 terminé | Score : 340.00 | Total steps : 88151
Épisode 912 terminé | Score : 340.00 | Total steps : 88238
Épisode 913 terminé | Score : 940.00 | Total steps : 88435
Épisode 914 terminé | Score : 510.00 | Total steps : 88509
Épisode 915 terminé | Score : 880.00 | Total steps : 88584
Épisode 916 terminé | Score : 1140.00 | Total steps : 88723
Épisode 917 terminé | Score : 340.00 | Total steps : 88778
Épisode 918 terminé | Score : 340.00 | Total steps : 88862
Épisode 919 terminé | Score : 1140.00 | Total steps : 88998
Épisode 920 terminé | Score : 340.00 | Total steps : 89055
Épisode 921 terminé | Score : 240.00 | Total steps : 89117
Épisode 922 terminé | Score : 1140.00 | Total steps : 89255
Épisode 923 terminé | Score : 340.00 | Total steps : 89310
Épisode 924 terminé | Score : 340.00 | Total steps : 89394
Épisode 925 terminé | Score : 1140.00 | Total steps : 89529
Épisode 926 terminé | Score : 510.00 | Total steps : 89603
Épisode 927 terminé | Score : 370.00 | Total steps : 89702
Épisode 928 terminé | Score : 850.00 | Total steps : 89819
Épisode 929 terminé | Score : 440.00 | Total steps : 89880
Épisode 930 terminé | Score : 390.00 | Total steps : 89946
Épisode 931 terminé | Score : 1140.00 | Total steps : 90084
Épisode 932 terminé | Score : 260.00 | Total steps : 90138
Épisode 933 terminé | Score : 440.00 | Total steps : 90250
Épisode 934 terminé | Score : 1140.00 | Total steps : 90386
Épisode 935 terminé | Score : 340.00 | Total steps : 90443
Épisode 936 terminé | Score : 240.00 | Total steps : 90509
Épisode 937 terminé | Score : 1140.00 | Total steps : 90644
Épisode 938 terminé | Score : 260.00 | Total steps : 90698
Épisode 939 terminé | Score : 600.00 | Total steps : 90840
Épisode 940 terminé | Score : 1140.00 | Total steps : 90978
Épisode 941 terminé | Score : 240.00 | Total steps : 91038
Épisode 942 terminé | Score : 240.00 | Total steps : 91106
Épisode 943 terminé | Score : 1140.00 | Total steps : 91247
Épisode 944 terminé | Score : 260.00 | Total steps : 91301
Épisode 945 terminé | Score : 490.00 | Total steps : 91365
Épisode 946 terminé | Score : 1140.00 | Total steps : 91504
Épisode 947 terminé | Score : 340.00 | Total steps : 91559
Épisode 948 terminé | Score : 940.00 | Total steps : 91658
Épisode 949 terminé | Score : 1140.00 | Total steps : 91797
Épisode 950 terminé | Score : 260.00 | Total steps : 91851
Épisode 951 terminé | Score : 420.00 | Total steps : 91922
Épisode 952 terminé | Score : 1140.00 | Total steps : 92059
Épisode 953 terminé | Score : 260.00 | Total steps : 92113
Épisode 954 terminé | Score : 430.00 | Total steps : 92184
Épisode 955 terminé | Score : 860.00 | Total steps : 92305
Épisode 956 terminé | Score : 410.00 | Total steps : 92363
Épisode 957 terminé | Score : 880.00 | Total steps : 92447
Épisode 958 terminé | Score : 1140.00 | Total steps : 92587
Épisode 959 terminé | Score : 260.00 | Total steps : 92641
Épisode 960 terminé | Score : 420.00 | Total steps : 92712
Épisode 961 terminé | Score : 880.00 | Total steps : 92828
Épisode 962 terminé | Score : 380.00 | Total steps : 92899
Épisode 963 terminé | Score : 190.00 | Total steps : 93001
Épisode 964 terminé | Score : 1140.00 | Total steps : 93140
Épisode 965 terminé | Score : 260.00 | Total steps : 93194
Épisode 966 terminé | Score : 460.00 | Total steps : 93282
Épisode 967 terminé | Score : 1140.00 | Total steps : 93417
Épisode 968 terminé | Score : 340.00 | Total steps : 93472
Épisode 969 terminé | Score : 200.00 | Total steps : 93531
Épisode 970 terminé | Score : 940.00 | Total steps : 93729
Épisode 971 terminé | Score : 510.00 | Total steps : 93803
Épisode 972 terminé | Score : 970.00 | Total steps : 93900
Épisode 973 terminé | Score : 1140.00 | Total steps : 94041
Épisode 974 terminé | Score : 340.00 | Total steps : 94096
Épisode 975 terminé | Score : 340.00 | Total steps : 94180
Épisode 976 terminé | Score : 1140.00 | Total steps : 94316
Épisode 977 terminé | Score : 260.00 | Total steps : 94370
Épisode 978 terminé | Score : 460.00 | Total steps : 94488
Épisode 979 terminé | Score : 1140.00 | Total steps : 94624
Épisode 980 terminé | Score : 260.00 | Total steps : 94678
Épisode 981 terminé | Score : 800.00 | Total steps : 94774
Épisode 982 terminé | Score : 1140.00 | Total steps : 94911
Épisode 983 terminé | Score : 340.00 | Total steps : 94968
Épisode 984 terminé | Score : 240.00 | Total steps : 95033
Épisode 985 terminé | Score : 1140.00 | Total steps : 95174
Épisode 986 terminé | Score : 240.00 | Total steps : 95234
Épisode 987 terminé | Score : 240.00 | Total steps : 95295
Épisode 988 terminé | Score : 1140.00 | Total steps : 95432
Épisode 989 terminé | Score : 340.00 | Total steps : 95487
Épisode 990 terminé | Score : 340.00 | Total steps : 95571
Épisode 991 terminé | Score : 1140.00 | Total steps : 95710
Épisode 992 terminé | Score : 340.00 | Total steps : 95767
Épisode 993 terminé | Score : 340.00 | Total steps : 95868
Épisode 994 terminé | Score : 1140.00 | Total steps : 96006
Épisode 995 terminé | Score : 260.00 | Total steps : 96060
Épisode 996 terminé | Score : 530.00 | Total steps : 96128
Épisode 997 terminé | Score : 1140.00 | Total steps : 96266
Épisode 998 terminé | Score : 340.00 | Total steps : 96321
Épisode 999 terminé | Score : 340.00 | Total steps : 96405
Épisode 1000 terminé | Score : 1140.00 | Total steps : 96546
Épisode 1001 terminé | Score : 510.00 | Total steps : 96620
Épisode 1002 terminé | Score : 390.00 | Total steps : 96726
Épisode 1003 terminé | Score : 1140.00 | Total steps : 96864
Épisode 1004 terminé | Score : 260.00 | Total steps : 96918
Épisode 1005 terminé | Score : 450.00 | Total steps : 96989
Épisode 1006 terminé | Score : 1140.00 | Total steps : 97131
Épisode 1007 terminé | Score : 340.00 | Total steps : 97186
Épisode 1008 terminé | Score : 210.00 | Total steps : 97243
Épisode 1009 terminé | Score : 940.00 | Total steps : 97439
Épisode 1010 terminé | Score : 510.00 | Total steps : 97513
Épisode 1011 terminé | Score : 150.00 | Total steps : 97555
Épisode 1012 terminé | Score : 1140.00 | Total steps : 97693
Épisode 1013 terminé | Score : 260.00 | Total steps : 97747
Épisode 1014 terminé | Score : 450.00 | Total steps : 97825
Épisode 1015 terminé | Score : 1140.00 | Total steps : 97962
Épisode 1016 terminé | Score : 260.00 | Total steps : 98016
Épisode 1017 terminé | Score : 490.00 | Total steps : 98088
Épisode 1018 terminé | Score : 1140.00 | Total steps : 98226
Épisode 1019 terminé | Score : 340.00 | Total steps : 98281
Épisode 1020 terminé | Score : 240.00 | Total steps : 98349
Épisode 1021 terminé | Score : 1140.00 | Total steps : 98488
Épisode 1022 terminé | Score : 340.00 | Total steps : 98543
Épisode 1023 terminé | Score : 340.00 | Total steps : 98627
Épisode 1024 terminé | Score : 1140.00 | Total steps : 98764
Épisode 1025 terminé | Score : 340.00 | Total steps : 98819
Épisode 1026 terminé | Score : 340.00 | Total steps : 98903
Épisode 1027 terminé | Score : 1140.00 | Total steps : 99038
Épisode 1028 terminé | Score : 340.00 | Total steps : 99095
Épisode 1029 terminé | Score : 240.00 | Total steps : 99160
Épisode 1030 terminé | Score : 1140.00 | Total steps : 99300
Épisode 1031 terminé | Score : 340.00 | Total steps : 99355
Épisode 1032 terminé | Score : 620.00 | Total steps : 99441
Épisode 1033 terminé | Score : 940.00 | Total steps : 99642
Épisode 1034 terminé | Score : 510.00 | Total steps : 99716
Épisode 1035 terminé | Score : 1180.00 | Total steps : 99838
Épisode 1036 terminé | Score : 1140.00 | Total steps : 99975
Épisode 1037 terminé | Score : 340.00 | Total steps : 100030
Épisode 1038 terminé | Score : 200.00 | Total steps : 100088
Épisode 1039 terminé | Score : 1140.00 | Total steps : 100226
Épisode 1040 terminé | Score : 340.00 | Total steps : 100281
Épisode 1041 terminé | Score : 630.00 | Total steps : 100369
Épisode 1042 terminé | Score : 1140.00 | Total steps : 100507
Épisode 1043 terminé | Score : 340.00 | Total steps : 100564
Épisode 1044 terminé | Score : 240.00 | Total steps : 100630
Épisode 1045 terminé | Score : 1140.00 | Total steps : 100770
Épisode 1046 terminé | Score : 260.00 | Total steps : 100824
Épisode 1047 terminé | Score : 440.00 | Total steps : 100898
Épisode 1048 terminé | Score : 940.00 | Total steps : 101096
Épisode 1049 terminé | Score : 510.00 | Total steps : 101170
Épisode 1050 terminé | Score : 940.00 | Total steps : 101278
Épisode 1051 terminé | Score : 940.00 | Total steps : 101477
Épisode 1052 terminé | Score : 510.00 | Total steps : 101551
Épisode 1053 terminé | Score : 1670.00 | Total steps : 101616
Épisode 1054 terminé | Score : 1140.00 | Total steps : 101756
Épisode 1055 terminé | Score : 340.00 | Total steps : 101811
Épisode 1056 terminé | Score : 340.00 | Total steps : 101895
Épisode 1057 terminé | Score : 1140.00 | Total steps : 102033
Épisode 1058 terminé | Score : 240.00 | Total steps : 102093
Épisode 1059 terminé | Score : 230.00 | Total steps : 102151
Épisode 1060 terminé | Score : 1140.00 | Total steps : 102287
Épisode 1061 terminé | Score : 340.00 | Total steps : 102344
Épisode 1062 terminé | Score : 240.00 | Total steps : 102409
Épisode 1063 terminé | Score : 1140.00 | Total steps : 102548
Épisode 1064 terminé | Score : 260.00 | Total steps : 102602
Épisode 1065 terminé | Score : 480.00 | Total steps : 102699
Épisode 1066 terminé | Score : 1140.00 | Total steps : 102836
Épisode 1067 terminé | Score : 240.00 | Total steps : 102896
Épisode 1068 terminé | Score : 240.00 | Total steps : 102964
Épisode 1069 terminé | Score : 1140.00 | Total steps : 103104
Épisode 1070 terminé | Score : 260.00 | Total steps : 103158
Épisode 1071 terminé | Score : 500.00 | Total steps : 103221
Épisode 1072 terminé | Score : 1140.00 | Total steps : 103363
Épisode 1073 terminé | Score : 240.00 | Total steps : 103423
Épisode 1074 terminé | Score : 240.00 | Total steps : 103484
Épisode 1075 terminé | Score : 940.00 | Total steps : 103683
Épisode 1076 terminé | Score : 510.00 | Total steps : 103757
Épisode 1077 terminé | Score : 150.00 | Total steps : 103799
Épisode 1078 terminé | Score : 1140.00 | Total steps : 103938
Épisode 1079 terminé | Score : 340.00 | Total steps : 103993
Épisode 1080 terminé | Score : 890.00 | Total steps : 104137
Épisode 1081 terminé | Score : 1140.00 | Total steps : 104272
Épisode 1082 terminé | Score : 340.00 | Total steps : 104329
Épisode 1083 terminé | Score : 320.00 | Total steps : 104438
Épisode 1084 terminé | Score : 1140.00 | Total steps : 104575
Épisode 1085 terminé | Score : 260.00 | Total steps : 104629
Épisode 1086 terminé | Score : 420.00 | Total steps : 104700
Épisode 1087 terminé | Score : 1140.00 | Total steps : 104840
Épisode 1088 terminé | Score : 510.00 | Total steps : 104914
Épisode 1089 terminé | Score : 610.00 | Total steps : 105012
Épisode 1090 terminé | Score : 940.00 | Total steps : 105208
Épisode 1091 terminé | Score : 510.00 | Total steps : 105282
Épisode 1092 terminé | Score : 1070.00 | Total steps : 105422
Épisode 1093 terminé | Score : 940.00 | Total steps : 105621
Épisode 1094 terminé | Score : 510.00 | Total steps : 105695
Épisode 1095 terminé | Score : 200.00 | Total steps : 105760
Épisode 1096 terminé | Score : 940.00 | Total steps : 105955
Épisode 1097 terminé | Score : 510.00 | Total steps : 106029
Épisode 1098 terminé | Score : 200.00 | Total steps : 106094
Épisode 1099 terminé | Score : 1140.00 | Total steps : 106231
Épisode 1100 terminé | Score : 260.00 | Total steps : 106285
Épisode 1101 terminé | Score : 460.00 | Total steps : 106373
Épisode 1102 terminé | Score : 1140.00 | Total steps : 106509
Épisode 1103 terminé | Score : 340.00 | Total steps : 106564
Épisode 1104 terminé | Score : 340.00 | Total steps : 106653
Épisode 1105 terminé | Score : 1140.00 | Total steps : 106791
Épisode 1106 terminé | Score : 340.00 | Total steps : 106848
Épisode 1107 terminé | Score : 240.00 | Total steps : 106914
Épisode 1108 terminé | Score : 1140.00 | Total steps : 107051
Épisode 1109 terminé | Score : 340.00 | Total steps : 107106
Épisode 1110 terminé | Score : 320.00 | Total steps : 107190
Épisode 1111 terminé | Score : 940.00 | Total steps : 107388
Épisode 1112 terminé | Score : 510.00 | Total steps : 107462
Épisode 1113 terminé | Score : 1060.00 | Total steps : 107577
Épisode 1114 terminé | Score : 1140.00 | Total steps : 107716
Épisode 1115 terminé | Score : 340.00 | Total steps : 107771
Épisode 1116 terminé | Score : 630.00 | Total steps : 107859
Épisode 1117 terminé | Score : 1140.00 | Total steps : 107998
Épisode 1118 terminé | Score : 340.00 | Total steps : 108055
Épisode 1119 terminé | Score : 240.00 | Total steps : 108121
Épisode 1120 terminé | Score : 1140.00 | Total steps : 108260
Épisode 1121 terminé | Score : 340.00 | Total steps : 108317
Épisode 1122 terminé | Score : 240.00 | Total steps : 108379
Épisode 1123 terminé | Score : 1140.00 | Total steps : 108520
Épisode 1124 terminé | Score : 340.00 | Total steps : 108575
Épisode 1125 terminé | Score : 680.00 | Total steps : 108672
Épisode 1126 terminé | Score : 1140.00 | Total steps : 108807
Épisode 1127 terminé | Score : 260.00 | Total steps : 108861
Épisode 1128 terminé | Score : 390.00 | Total steps : 108942
Épisode 1129 terminé | Score : 940.00 | Total steps : 109141
Épisode 1130 terminé | Score : 510.00 | Total steps : 109215
Épisode 1131 terminé | Score : 870.00 | Total steps : 109277
Épisode 1132 terminé | Score : 1140.00 | Total steps : 109415
Épisode 1133 terminé | Score : 260.00 | Total steps : 109469
Épisode 1134 terminé | Score : 440.00 | Total steps : 109549
Épisode 1135 terminé | Score : 1140.00 | Total steps : 109687
Épisode 1136 terminé | Score : 340.00 | Total steps : 109744
Épisode 1137 terminé | Score : 240.00 | Total steps : 109810
Épisode 1138 terminé | Score : 1140.00 | Total steps : 109948
Épisode 1139 terminé | Score : 260.00 | Total steps : 110002
Épisode 1140 terminé | Score : 420.00 | Total steps : 110073
Épisode 1141 terminé | Score : 1140.00 | Total steps : 110210
Épisode 1142 terminé | Score : 260.00 | Total steps : 110264
Épisode 1143 terminé | Score : 420.00 | Total steps : 110335
Épisode 1144 terminé | Score : 1140.00 | Total steps : 110476
Épisode 1145 terminé | Score : 510.00 | Total steps : 110550
Épisode 1146 terminé | Score : 390.00 | Total steps : 110656
Épisode 1147 terminé | Score : 1140.00 | Total steps : 110796
Épisode 1148 terminé | Score : 340.00 | Total steps : 110851
Épisode 1149 terminé | Score : 890.00 | Total steps : 111025
Épisode 1150 terminé | Score : 1140.00 | Total steps : 111161
Épisode 1151 terminé | Score : 340.00 | Total steps : 111216
Épisode 1152 terminé | Score : 650.00 | Total steps : 111309
Épisode 1153 terminé | Score : 1140.00 | Total steps : 111446
Épisode 1154 terminé | Score : 240.00 | Total steps : 111506
Épisode 1155 terminé | Score : 240.00 | Total steps : 111567
Épisode 1156 terminé | Score : 1140.00 | Total steps : 111709
Épisode 1157 terminé | Score : 340.00 | Total steps : 111764
Épisode 1158 terminé | Score : 400.00 | Total steps : 111831
Épisode 1159 terminé | Score : 940.00 | Total steps : 112028
Épisode 1160 terminé | Score : 510.00 | Total steps : 112102
Épisode 1161 terminé | Score : 870.00 | Total steps : 112164
Épisode 1162 terminé | Score : 1140.00 | Total steps : 112305
Épisode 1163 terminé | Score : 260.00 | Total steps : 112359
Épisode 1164 terminé | Score : 480.00 | Total steps : 112456
Épisode 1165 terminé | Score : 1140.00 | Total steps : 112597
Épisode 1166 terminé | Score : 260.00 | Total steps : 112651
Épisode 1167 terminé | Score : 430.00 | Total steps : 112722
Épisode 1168 terminé | Score : 1140.00 | Total steps : 112859
Épisode 1169 terminé | Score : 340.00 | Total steps : 112914
Épisode 1170 terminé | Score : 630.00 | Total steps : 113003
Épisode 1171 terminé | Score : 1140.00 | Total steps : 113140
Épisode 1172 terminé | Score : 340.00 | Total steps : 113195
Épisode 1173 terminé | Score : 630.00 | Total steps : 113279
Épisode 1174 terminé | Score : 1140.00 | Total steps : 113417
Épisode 1175 terminé | Score : 340.00 | Total steps : 113472
Épisode 1176 terminé | Score : 270.00 | Total steps : 113541
Épisode 1177 terminé | Score : 1140.00 | Total steps : 113680
Épisode 1178 terminé | Score : 510.00 | Total steps : 113754
Épisode 1179 terminé | Score : 280.00 | Total steps : 113827
Épisode 1180 terminé | Score : 940.00 | Total steps : 114025
Épisode 1181 terminé | Score : 510.00 | Total steps : 114099
Épisode 1182 terminé | Score : 150.00 | Total steps : 114141
Épisode 1183 terminé | Score : 1140.00 | Total steps : 114276
Épisode 1184 terminé | Score : 340.00 | Total steps : 114331
Épisode 1185 terminé | Score : 340.00 | Total steps : 114415
Épisode 1186 terminé | Score : 1140.00 | Total steps : 114552
Épisode 1187 terminé | Score : 340.00 | Total steps : 114607
Épisode 1188 terminé | Score : 240.00 | Total steps : 114693
Épisode 1189 terminé | Score : 1140.00 | Total steps : 114831
Épisode 1190 terminé | Score : 340.00 | Total steps : 114886
Épisode 1191 terminé | Score : 200.00 | Total steps : 114957
Épisode 1192 terminé | Score : 1140.00 | Total steps : 115099
Épisode 1193 terminé | Score : 260.00 | Total steps : 115153
Épisode 1194 terminé | Score : 480.00 | Total steps : 115250
Épisode 1195 terminé | Score : 1140.00 | Total steps : 115391
Épisode 1196 terminé | Score : 340.00 | Total steps : 115448
Épisode 1197 terminé | Score : 240.00 | Total steps : 115513
Épisode 1198 terminé | Score : 1140.00 | Total steps : 115649
Épisode 1199 terminé | Score : 260.00 | Total steps : 115703
Épisode 1200 terminé | Score : 470.00 | Total steps : 115786
Épisode 1201 terminé | Score : 1140.00 | Total steps : 115925
Épisode 1202 terminé | Score : 340.00 | Total steps : 115980
Épisode 1203 terminé | Score : 300.00 | Total steps : 116075
Épisode 1204 terminé | Score : 1140.00 | Total steps : 116212
Épisode 1205 terminé | Score : 260.00 | Total steps : 116266
Épisode 1206 terminé | Score : 480.00 | Total steps : 116363
Épisode 1207 terminé | Score : 1140.00 | Total steps : 116501
Épisode 1208 terminé | Score : 340.00 | Total steps : 116558
Épisode 1209 terminé | Score : 320.00 | Total steps : 116663
Épisode 1210 terminé | Score : 1140.00 | Total steps : 116803
Épisode 1211 terminé | Score : 340.00 | Total steps : 116860
Épisode 1212 terminé | Score : 240.00 | Total steps : 116926
Épisode 1213 terminé | Score : 1140.00 | Total steps : 117065
Épisode 1214 terminé | Score : 240.00 | Total steps : 117125
Épisode 1215 terminé | Score : 230.00 | Total steps : 117183
Épisode 1216 terminé | Score : 1140.00 | Total steps : 117323
Épisode 1217 terminé | Score : 510.00 | Total steps : 117397
Épisode 1218 terminé | Score : 380.00 | Total steps : 117486
Épisode 1219 terminé | Score : 1140.00 | Total steps : 117622
Épisode 1220 terminé | Score : 340.00 | Total steps : 117677
Épisode 1221 terminé | Score : 270.00 | Total steps : 117746
Épisode 1222 terminé | Score : 1140.00 | Total steps : 117885
Épisode 1223 terminé | Score : 340.00 | Total steps : 117940
Épisode 1224 terminé | Score : 880.00 | Total steps : 118025
Épisode 1225 terminé | Score : 1140.00 | Total steps : 118165
Épisode 1226 terminé | Score : 340.00 | Total steps : 118222
Épisode 1227 terminé | Score : 240.00 | Total steps : 118287
Épisode 1228 terminé | Score : 1140.00 | Total steps : 118423
Épisode 1229 terminé | Score : 340.00 | Total steps : 118480
Épisode 1230 terminé | Score : 240.00 | Total steps : 118546
Épisode 1231 terminé | Score : 1140.00 | Total steps : 118681
Épisode 1232 terminé | Score : 340.00 | Total steps : 118736
Épisode 1233 terminé | Score : 560.00 | Total steps : 118829
Épisode 1234 terminé | Score : 1140.00 | Total steps : 118971
Épisode 1235 terminé | Score : 260.00 | Total steps : 119025
Épisode 1236 terminé | Score : 460.00 | Total steps : 119127
Épisode 1237 terminé | Score : 1140.00 | Total steps : 119265
Épisode 1238 terminé | Score : 340.00 | Total steps : 119320
Épisode 1239 terminé | Score : 630.00 | Total steps : 119404
Épisode 1240 terminé | Score : 1140.00 | Total steps : 119545
Épisode 1241 terminé | Score : 260.00 | Total steps : 119599
Épisode 1242 terminé | Score : 420.00 | Total steps : 119670
Épisode 1243 terminé | Score : 1140.00 | Total steps : 119811
Épisode 1244 terminé | Score : 340.00 | Total steps : 119866
Épisode 1245 terminé | Score : 320.00 | Total steps : 119950
Épisode 1246 terminé | Score : 940.00 | Total steps : 120150
Épisode 1247 terminé | Score : 510.00 | Total steps : 120224
Épisode 1248 terminé | Score : 850.00 | Total steps : 120305
Épisode 1249 terminé | Score : 1140.00 | Total steps : 120442
Épisode 1250 terminé | Score : 340.00 | Total steps : 120499
Épisode 1251 terminé | Score : 240.00 | Total steps : 120561
Épisode 1252 terminé | Score : 1140.00 | Total steps : 120700
Épisode 1253 terminé | Score : 240.00 | Total steps : 120760
Épisode 1254 terminé | Score : 260.00 | Total steps : 120839
Épisode 1255 terminé | Score : 1140.00 | Total steps : 120977
Épisode 1256 terminé | Score : 340.00 | Total steps : 121032
Épisode 1257 terminé | Score : 360.00 | Total steps : 121114
Épisode 1258 terminé | Score : 1140.00 | Total steps : 121252
Épisode 1259 terminé | Score : 260.00 | Total steps : 121306
Épisode 1260 terminé | Score : 560.00 | Total steps : 121380
Épisode 1261 terminé | Score : 1140.00 | Total steps : 121516
Épisode 1262 terminé | Score : 340.00 | Total steps : 121573
Épisode 1263 terminé | Score : 240.00 | Total steps : 121639
Épisode 1264 terminé | Score : 1140.00 | Total steps : 121779
Épisode 1265 terminé | Score : 510.00 | Total steps : 121853
Épisode 1266 terminé | Score : 550.00 | Total steps : 121939
Épisode 1267 terminé | Score : 1140.00 | Total steps : 122077
Épisode 1268 terminé | Score : 260.00 | Total steps : 122131
Épisode 1269 terminé | Score : 420.00 | Total steps : 122202
Épisode 1270 terminé | Score : 940.00 | Total steps : 122402
Épisode 1271 terminé | Score : 510.00 | Total steps : 122476
